student_id,subject,it1_score,it2_score,final_score,roll_avg_w4,roll_avg_w8,roll_avg_w12,assignment_avg,score_trend,weighted_score
STU0309,Statistics for AI,47.1,50.2,41.0,50.2,48.4,0,49.5,0,44.8
STU0310,Machine Learning,26.2,34.7,50.5,45.4,36.7,0,47.0,0,40.5
STU0310,Deep Learning,31.8,40.9,33.9,53.8,38.2,0,49.7,0,35.2
STU0310,Python for AI,59.0,58.2,62.3,65.3,67.3,0,69.2,0,60.5
STU0310,Data Structures & Algorithms,21.3,21.9,42.2,37.6,31.0,0,41.9,0,31.9
STU0310,Statistics for AI,13.9,23.2,45.7,38.9,37.4,0,43.4,0,32.1
STU0311,Machine Learning,16.5,23.1,10.2,38.8,37.1,0,39.2,0,15.0
STU0311,Deep Learning,84.2,65.5,87.4,88.0,89.5,0,90.6,0,81.1
STU0311,Python for AI,72.0,81.1,68.3,78.7,84.6,0,83.0,0,72.4
STU0311,Data Structures & Algorithms,30.7,47.0,41.2,39.8,45.3,0,45.7,0,40.0
STU0311,Statistics for AI,82.7,70.2,45.7,78.0,68.1,0,71.8,0,61.1
STU0312,Machine Learning,23.2,45.6,44.9,51.6,52.0,0,51.2,0,39.6
STU0312,Deep Learning,49.5,44.7,47.6,55.2,53.3,0,55.5,0,47.4
STU0312,Python for AI,33.8,53.5,55.5,50.7,48.9,0,48.3,0,49.6
STU0312,Data Structures & Algorithms,46.5,45.8,44.6,71.4,73.7,0,72.7,0,45.4
STU0312,Statistics for AI,40.8,55.4,25.6,48.9,52.8,0,51.5,0,36.8
STU0313,Machine Learning,32.1,9.2,21.1,35.7,24.1,0,27.6,0,20.9
STU0313,Deep Learning,38.5,31.5,38.2,37.3,37.1,0,39.0,0,36.6
STU0313,Python for AI,55.6,43.7,69.4,72.3,67.1,0,69.5,0,59.5
STU0313,Data Structures & Algorithms,12.7,22.3,17.5,24.8,25.5,0,23.7,0,17.5
STU0313,Statistics for AI,49.7,65.1,44.2,60.7,62.5,0,58.8,0,50.8
STU0314,Machine Learning,24.9,53.1,53.0,49.1,59.5,0,54.0,0,46.0
STU0314,Deep Learning,41.7,48.1,40.5,60.1,55.9,0,56.8,0,42.7
STU0314,Python for AI,42.7,60.1,61.1,57.9,57.4,0,55.9,0,56.3
STU0314,Data Structures & Algorithms,70.6,71.5,47.7,63.7,71.5,0,65.7,0,59.4
STU0314,Statistics for AI,73.9,79.8,79.2,81.9,84.7,0,83.4,0,78.0
STU0315,Machine Learning,18.0,45.0,34.4,37.0,44.5,0,42.4,0,32.9
STU0315,Deep Learning,59.6,66.9,64.0,66.7,65.8,0,68.9,0,63.6
STU0315,Python for AI,13.7,22.3,15.6,29.3,35.0,0,31.1,0,16.8
STU0315,Data Structures & Algorithms,37.7,36.5,24.8,47.6,41.0,0,42.0,0,30.9
STU0315,Statistics for AI,30.7,56.9,41.9,50.5,51.9,0,52.4,0,42.9
STU0316,Machine Learning,29.7,20.3,0.0,35.3,26.4,0,28.3,0,12.5
STU0316,Deep Learning,41.6,39.4,44.0,56.1,51.2,0,56.2,0,42.2
STU0316,Python for AI,30.4,38.4,28.2,50.9,46.8,0,47.7,0,31.3
STU0316,Data Structures & Algorithms,33.9,22.2,18.0,40.5,38.0,0,36.6,0,23.0
STU0316,Statistics for AI,36.7,29.6,14.4,42.0,39.6,0,37.7,0,23.8
STU0317,Machine Learning,46.5,59.3,44.3,46.8,53.0,0,50.5,0,48.6
STU0317,Deep Learning,47.2,67.9,64.1,68.6,73.3,0,72.6,0,60.8
STU0317,Python for AI,22.4,6.8,27.1,26.4,20.2,0,23.4,0,20.8
STU0317,Data Structures & Algorithms,40.6,46.8,64.6,53.8,56.5,0,55.8,0,54.1
STU0317,Statistics for AI,86.4,67.1,85.2,90.3,87.2,0,90.6,0,81.0
STU0318,Machine Learning,70.3,75.0,98.6,91.6,82.4,0,91.3,0,85.6
STU0318,Deep Learning,28.6,37.4,45.9,33.1,37.5,0,37.8,0,39.4
STU0318,Python for AI,51.3,72.1,69.4,82.8,66.4,0,79.8,0,65.6
STU0318,Data Structures & Algorithms,95.5,87.2,87.4,99.3,97.3,0,98.9,0,89.3
STU0318,Statistics for AI,66.2,78.8,85.6,81.7,65.8,0,78.9,0,79.1
STU0319,Machine Learning,36.7,44.5,60.0,54.5,55.9,0,55.0,0,50.3
STU0319,Deep Learning,28.2,37.1,22.8,36.5,32.9,0,37.1,0,27.7
STU0319,Python for AI,40.0,43.3,50.0,44.5,43.9,0,45.3,0,45.8
STU0319,Data Structures & Algorithms,58.1,30.9,34.1,52.3,41.9,0,47.0,0,39.3
STU0319,Statistics for AI,39.9,48.0,47.7,56.3,45.3,0,49.3,0,45.8
STU0320,Machine Learning,11.6,35.7,0.0,37.6,36.8,0,35.6,0,11.8
STU0320,Deep Learning,41.5,30.6,2.5,43.8,49.1,0,45.8,0,19.3
STU0320,Python for AI,95.0,79.5,30.4,82.5,81.9,0,83.8,0,58.9
STU0320,Data Structures & Algorithms,95.1,90.7,52.9,92.5,88.7,0,87.6,0,72.9
STU0320,Statistics for AI,77.1,67.9,34.0,73.4,72.8,0,74.2,0,53.2
STU0321,Machine Learning,43.2,42.8,46.0,57.8,55.4,0,53.5,0,44.5
STU0321,Deep Learning,64.2,69.5,52.6,71.0,62.4,0,63.1,0,59.8
STU0321,Python for AI,44.6,54.9,34.7,50.8,49.9,0,48.0,0,42.2
STU0321,Data Structures & Algorithms,66.4,93.3,72.6,91.4,90.6,0,87.2,0,76.2
STU0321,Statistics for AI,49.1,49.3,40.1,54.9,45.5,0,48.1,0,44.7
STU0322,Machine Learning,76.9,79.4,33.2,74.9,75.2,0,74.9,0,55.7
STU0322,Deep Learning,75.7,48.5,12.5,54.3,59.8,0,56.7,0,37.3
STU0322,Python for AI,100.0,100.0,61.7,97.4,96.8,0,97.2,0,80.9
STU0322,Data Structures & Algorithms,50.3,42.3,0.0,39.7,39.3,0,36.9,0,23.2
STU0322,Statistics for AI,37.9,48.0,13.1,40.3,45.1,0,42.1,0,28.0
STU0323,Machine Learning,72.6,60.2,68.9,68.7,71.2,0,66.9,0,67.7
STU0323,Deep Learning,94.5,91.4,92.1,100.0,100.0,0,99.8,0,92.5
STU0323,Python for AI,88.7,91.7,97.5,100.0,100.0,0,100.0,0,93.8
STU0323,Data Structures & Algorithms,53.3,53.2,46.0,48.7,48.7,0,46.7,0,49.6
STU0323,Statistics for AI,77.6,70.5,76.0,74.4,74.7,0,75.3,0,75.0
STU0324,Machine Learning,99.1,95.5,94.9,100.0,100.0,0,100.0,0,96.1
STU0324,Deep Learning,92.5,81.2,89.6,100.0,100.0,0,100.0,0,88.2
STU0324,Python for AI,73.2,71.1,69.6,82.3,75.9,0,77.9,0,70.9
STU0324,Data Structures & Algorithms,87.7,80.1,100.0,100.0,98.0,0,98.2,0,91.9
STU0324,Statistics for AI,36.6,48.8,37.0,60.7,62.0,0,59.3,0,39.9
STU0325,Machine Learning,27.3,40.2,0.0,33.7,33.7,0,34.8,0,16.9
STU0325,Deep Learning,62.0,40.9,21.8,50.6,44.3,0,50.2,0,36.6
STU0325,Python for AI,61.3,37.6,0.0,25.7,29.3,0,28.9,0,24.7
STU0325,Data Structures & Algorithms,100.0,88.8,63.4,93.3,93.7,0,94.7,0,78.9
STU0325,Statistics for AI,52.0,43.1,0.3,45.4,40.3,0,39.5,0,23.9
STU0326,Machine Learning,54.9,50.9,42.9,61.9,61.9,0,62.9,0,47.9
STU0326,Deep Learning,88.9,90.0,89.9,97.9,99.2,0,98.3,0,89.7
STU0326,Python for AI,66.3,45.4,61.8,77.5,71.6,0,73.5,0,58.8
STU0326,Data Structures & Algorithms,69.4,84.4,56.5,87.9,89.5,0,87.0,0,66.7
STU0326,Statistics for AI,96.5,77.4,94.6,100.0,97.6,0,99.2,0,90.7
STU0327,Machine Learning,30.6,42.5,36.3,40.4,52.2,0,44.9,0,36.4
STU0327,Deep Learning,78.2,100.0,91.4,93.4,99.2,0,97.1,0,90.2
STU0327,Python for AI,93.7,86.1,96.0,100.0,99.5,0,99.8,0,92.9
STU0327,Data Structures & Algorithms,45.3,51.4,40.7,54.4,57.7,0,53.2,0,44.5
STU0327,Statistics for AI,54.2,40.3,40.6,56.2,59.3,0,54.6,0,43.9
STU0328,Machine Learning,74.3,89.9,64.2,82.1,89.7,0,86.6,0,73.1
STU0328,Deep Learning,88.1,92.8,61.0,90.3,92.5,0,89.5,0,75.8
STU0328,Python for AI,80.4,89.2,81.1,77.9,76.6,0,77.9,0,82.9
STU0328,Data Structures & Algorithms,64.2,73.7,65.7,63.0,60.4,0,63.6,0,67.3
STU0328,Statistics for AI,68.0,71.6,68.8,69.4,69.4,0,69.5,0,69.3
STU0329,Machine Learning,25.2,7.8,63.6,38.7,27.0,0,33.7,0,40.1
STU0329,Deep Learning,26.4,13.7,83.0,53.2,52.2,0,53.7,0,51.6
STU0329,Python for AI,53.6,45.5,89.8,72.6,69.4,0,69.7,0,69.7
STU0329,Data Structures & Algorithms,29.9,29.7,65.2,47.5,47.6,0,49.9,0,47.5
STU0329,Statistics for AI,34.7,33.9,76.3,69.2,58.7,0,61.8,0,55.3
STU0330,Machine Learning,11.1,5.1,16.5,26.3,12.0,0,23.1,0,12.3
STU0330,Deep Learning,18.5,28.4,33.3,35.1,32.9,0,38.6,0,28.3
STU0330,Python for AI,36.5,42.5,29.2,41.3,30.4,0,40.3,0,34.4
STU0330,Data Structures & Algorithms,10.7,22.3,39.2,19.5,29.2,0,28.9,0,27.8
STU0330,Statistics for AI,26.6,23.4,20.4,44.5,38.2,0,43.8,0,22.7
STU0331,Machine Learning,100.0,76.3,94.0,99.4,90.8,0,94.1,0,91.0
STU0331,Deep Learning,95.0,91.7,82.3,99.0,95.7,0,95.8,0,87.8
STU0331,Python for AI,66.9,75.1,87.1,88.7,74.3,0,82.3,0,79.0
STU0331,Data Structures & Algorithms,95.0,67.6,67.4,78.1,75.8,0,76.1,0,74.4
STU0331,Statistics for AI,77.3,74.4,62.6,77.4,79.1,0,78.0,0,69.2
STU0332,Machine Learning,33.1,32.8,39.5,31.8,36.3,0,32.5,0,36.2
STU0332,Deep Learning,75.2,72.5,80.4,76.8,74.9,0,77.2,0,77.1
STU0332,Python for AI,59.2,55.8,70.5,71.9,74.4,0,73.0,0,64.0
STU0332,Data Structures & Algorithms,59.0,69.9,66.8,55.4,60.2,0,58.5,0,65.6
STU0332,Statistics for AI,29.3,15.2,14.4,23.9,23.3,0,23.1,0,18.4
STU0333,Machine Learning,19.8,54.9,0.0,40.0,40.6,0,42.4,0,18.7
STU0333,Deep Learning,48.1,39.7,0.0,43.4,42.5,0,45.3,0,21.9
STU0333,Python for AI,85.1,88.9,15.8,76.6,78.6,0,78.4,0,51.4
STU0333,Data Structures & Algorithms,47.6,33.5,18.6,43.8,38.9,0,45.5,0,29.6
STU0333,Statistics for AI,58.6,46.1,6.4,47.9,43.5,0,46.6,0,29.4
STU0334,Machine Learning,11.6,43.6,38.3,43.4,46.4,0,45.1,0,32.9
STU0334,Deep Learning,59.9,72.9,64.6,71.8,67.9,0,71.0,0,65.5
STU0334,Python for AI,96.2,100.0,81.8,88.0,94.6,0,91.3,0,89.9
STU0334,Data Structures & Algorithms,86.3,84.2,42.1,69.8,71.3,0,66.3,0,63.7
STU0334,Statistics for AI,15.8,36.0,51.6,45.6,51.7,0,51.1,0,38.8
STU0335,Machine Learning,53.8,45.5,39.4,60.6,46.6,0,54.6,0,44.5
STU0335,Deep Learning,35.8,36.5,16.8,32.5,41.9,0,35.2,0,26.5
STU0335,Python for AI,72.1,57.5,76.0,69.2,68.9,0,71.4,0,70.4
STU0335,Data Structures & Algorithms,55.9,28.6,31.1,39.4,46.4,0,41.7,0,36.7
STU0335,Statistics for AI,25.7,24.5,11.7,33.5,27.6,0,29.4,0,18.4
STU0336,Machine Learning,50.0,72.1,55.2,75.7,68.2,0,69.9,0,58.1
STU0336,Deep Learning,41.6,50.0,42.3,50.0,54.2,0,51.7,0,44.1
STU0336,Python for AI,41.4,43.6,14.3,57.4,53.2,0,53.8,0,28.4
STU0336,Data Structures & Algorithms,60.1,68.4,54.0,72.2,78.7,0,76.6,0,59.1
STU0336,Statistics for AI,89.3,100.0,88.9,100.0,100.0,0,99.9,0,91.8
STU0337,Machine Learning,72.1,63.1,42.0,71.2,66.2,0,63.7,0,54.8
STU0337,Deep Learning,32.7,22.7,36.9,46.8,30.5,0,36.4,0,32.3
STU0337,Python for AI,86.5,82.8,86.8,99.9,97.7,0,98.0,0,85.7
STU0337,Data Structures & Algorithms,69.7,77.0,68.0,85.9,83.3,0,83.8,0,70.7
STU0337,Statistics for AI,39.0,47.6,17.1,45.6,45.8,0,42.9,0,30.2
STU0338,Machine Learning,87.5,59.6,69.6,90.8,78.4,0,81.5,0,71.6
STU0338,Deep Learning,62.0,46.0,38.5,70.9,59.7,0,63.3,0,46.2
STU0338,Python for AI,37.5,41.9,40.3,39.8,40.1,0,40.3,0,40.0
STU0338,Data Structures & Algorithms,94.4,79.9,60.3,95.2,84.2,0,86.2,0,73.8
STU0338,Statistics for AI,66.1,70.9,48.4,70.1,59.3,0,61.9,0,58.4
STU0339,Machine Learning,65.0,68.4,55.7,69.5,73.0,0,71.2,0,61.2
STU0339,Deep Learning,38.0,43.7,53.9,42.1,52.8,0,48.3,0,47.4
STU0339,Python for AI,97.1,96.3,90.7,98.7,98.2,0,98.5,0,93.7
STU0339,Data Structures & Algorithms,73.0,89.8,77.3,77.8,79.2,0,78.0,0,79.4
STU0339,Statistics for AI,57.7,53.0,24.3,60.8,54.6,0,56.5,0,39.8
STU0340,Machine Learning,84.9,76.2,89.0,100.0,95.9,0,97.3,0,84.8
STU0340,Deep Learning,69.2,73.1,60.6,76.3,75.4,0,77.3,0,65.9
STU0340,Python for AI,86.1,77.6,69.5,93.7,90.5,0,90.4,0,75.7
STU0340,Data Structures & Algorithms,68.7,65.2,81.1,81.5,90.0,0,85.6,0,74.0
STU0340,Statistics for AI,89.2,83.5,91.7,95.1,90.8,0,93.5,0,89.0
STU0341,Machine Learning,73.5,61.0,56.2,63.6,59.9,0,60.1,0,61.7
STU0341,Deep Learning,60.5,72.8,76.0,62.3,70.0,0,66.4,0,71.3
STU0341,Python for AI,62.0,72.5,62.5,76.3,75.6,0,73.6,0,64.9
STU0341,Data Structures & Algorithms,98.8,100.0,62.8,94.2,96.0,0,91.6,0,81.1
STU0341,Statistics for AI,62.6,53.5,65.3,75.5,71.1,0,74.5,0,61.7
STU0342,Machine Learning,61.5,74.1,76.3,91.1,89.8,0,90.1,0,72.0
STU0342,Deep Learning,75.1,80.0,90.2,88.9,89.6,0,92.5,0,83.9
STU0342,Python for AI,81.8,88.1,96.8,100.0,100.0,0,100.0,0,90.9
STU0342,Data Structures & Algorithms,96.5,90.5,98.6,100.0,97.2,0,99.1,0,96.0
STU0342,Statistics for AI,28.8,35.2,15.0,40.5,44.1,0,41.7,0,23.5
STU0343,Machine Learning,32.8,39.6,29.5,34.3,40.3,0,35.3,0,32.8
STU0343,Deep Learning,50.7,54.1,46.1,56.0,45.2,0,52.5,0,49.3
STU0343,Python for AI,66.4,68.2,82.0,77.0,70.7,0,75.7,0,74.7
STU0343,Data Structures & Algorithms,50.8,46.3,66.5,46.3,48.1,0,49.9,0,57.5
STU0343,Statistics for AI,45.4,61.8,51.3,61.5,67.6,0,64.1,0,52.4
STU0344,Machine Learning,66.0,47.1,55.8,73.4,57.1,0,68.2,0,56.2
STU0344,Deep Learning,76.0,73.0,88.7,96.1,94.2,0,96.8,0,81.6
STU0344,Python for AI,40.7,37.0,50.4,48.5,48.4,0,51.4,0,44.6
STU0344,Data Structures & Algorithms,45.1,40.2,65.7,69.0,56.1,0,66.4,0,54.2
STU0344,Statistics for AI,55.7,46.7,77.2,74.6,72.0,0,77.3,0,64.2
STU0345,Machine Learning,34.1,28.3,47.2,37.7,35.1,0,40.2,0,39.2
STU0345,Deep Learning,38.2,54.1,57.6,55.6,57.8,0,57.6,0,51.9
STU0345,Python for AI,93.2,82.4,84.3,95.5,88.9,0,92.7,0,86.1
STU0345,Data Structures & Algorithms,98.0,78.2,76.1,96.8,92.3,0,95.8,0,82.1
STU0345,Statistics for AI,88.9,87.1,85.7,100.0,100.0,0,100.0,0,86.9
STU0346,Machine Learning,36.7,34.9,44.2,40.0,40.0,0,40.4,0,40.0
STU0346,Deep Learning,51.1,46.8,47.4,71.0,59.1,0,62.4,0,48.2
STU0346,Python for AI,71.0,67.2,83.7,77.6,75.5,0,75.9,0,76.4
STU0346,Data Structures & Algorithms,76.7,71.5,83.1,81.0,76.1,0,77.2,0,78.6
STU0346,Statistics for AI,61.8,50.1,43.1,62.0,61.3,0,60.0,0,49.6
STU0347,Machine Learning,43.1,45.6,4.8,38.6,44.9,0,41.3,0,24.6
STU0347,Deep Learning,82.5,65.6,37.9,80.5,76.6,0,75.9,0,56.0
STU0347,Python for AI,74.5,66.4,34.7,69.6,74.2,0,69.2,0,52.6
STU0347,Data Structures & Algorithms,72.4,83.0,41.7,75.4,80.2,0,74.0,0,59.7
STU0347,Statistics for AI,93.5,76.2,42.0,84.5,76.5,0,80.6,0,63.4
STU0348,Machine Learning,61.8,63.1,52.8,63.6,72.0,0,66.7,0,57.6
STU0348,Deep Learning,46.8,53.0,30.0,57.6,50.6,0,55.1,0,39.9
STU0348,Python for AI,65.0,43.8,62.1,59.8,50.0,0,56.2,0,58.3
STU0348,Data Structures & Algorithms,46.6,47.9,57.5,58.8,59.1,0,58.3,0,52.4
STU0348,Statistics for AI,63.5,51.3,59.6,75.6,69.7,0,74.2,0,58.5
STU0349,Machine Learning,42.2,53.0,50.1,40.6,51.9,0,48.5,0,48.8
STU0349,Deep Learning,74.2,92.1,89.9,86.8,99.5,0,93.2,0,86.5
STU0349,Python for AI,94.1,94.7,93.7,96.8,96.4,0,96.8,0,94.1
STU0349,Data Structures & Algorithms,100.0,100.0,76.8,93.3,87.7,0,92.3,0,88.4
STU0349,Statistics for AI,70.4,76.6,75.2,71.5,74.4,0,78.1,0,74.3
STU0350,Machine Learning,85.0,59.5,73.0,82.3,79.3,0,77.2,0,72.6
STU0350,Deep Learning,34.1,36.9,35.9,44.3,48.4,0,45.3,0,35.7
STU0350,Python for AI,47.1,56.6,35.4,49.8,49.2,0,48.2,0,43.6
STU0350,Data Structures & Algorithms,98.5,90.4,91.1,98.2,99.3,0,98.7,0,92.8
STU0350,Statistics for AI,87.8,99.4,85.5,100.0,100.0,0,100.0,0,89.5
STU0351,Machine Learning,28.2,40.5,19.7,29.0,33.7,0,28.4,0,27.0
STU0351,Deep Learning,28.7,27.7,19.8,38.6,35.3,0,34.5,0,24.0
STU0351,Python for AI,42.1,36.1,15.2,32.8,34.4,0,30.7,0,27.2
STU0351,Data Structures & Algorithms,54.2,26.7,47.2,57.0,43.9,0,50.7,0,43.8
STU0351,Statistics for AI,29.0,27.9,19.9,24.4,27.9,0,23.3,0,24.2
STU0352,Machine Learning,36.8,22.9,55.7,53.2,36.4,0,45.5,0,42.8
STU0352,Deep Learning,19.7,17.0,55.9,41.7,46.3,0,41.0,0,37.1
STU0352,Python for AI,18.5,28.2,70.9,46.6,46.8,0,46.0,0,47.1
STU0352,Data Structures & Algorithms,0.0,37.4,69.1,42.2,51.8,0,44.7,0,43.9
STU0352,Statistics for AI,58.4,40.9,100.0,89.8,78.9,0,83.8,0,74.8
STU0353,Machine Learning,26.4,42.6,74.2,55.0,51.9,0,56.1,0,54.3
STU0353,Deep Learning,55.6,54.0,100.0,89.4,82.8,0,86.5,0,77.4
STU0353,Python for AI,23.2,31.8,34.5,44.7,51.5,0,45.2,0,31.0
STU0353,Data Structures & Algorithms,18.3,32.7,75.9,49.7,53.4,0,49.4,0,50.7
STU0353,Statistics for AI,38.3,39.4,72.6,77.3,70.6,0,75.3,0,55.7
STU0354,Machine Learning,42.1,37.5,31.5,44.6,44.5,0,44.2,0,35.7
STU0354,Deep Learning,15.5,9.6,1.9,23.3,30.6,0,24.9,0,7.2
STU0354,Python for AI,44.6,41.2,9.3,49.0,44.1,0,44.6,0,26.1
STU0354,Data Structures & Algorithms,38.4,55.7,41.0,50.0,51.1,0,54.0,0,44.1
STU0354,Statistics for AI,23.6,33.7,23.1,28.0,38.9,0,33.5,0,25.9
STU0355,Machine Learning,59.8,92.3,90.3,87.0,96.9,0,93.5,0,83.2
STU0355,Deep Learning,61.9,43.4,67.6,63.5,57.1,0,61.7,0,60.1
STU0355,Python for AI,97.5,99.6,100.0,100.0,100.0,0,100.0,0,99.3
STU0355,Data Structures & Algorithms,75.8,65.2,71.3,80.2,68.8,0,75.8,0,70.9
STU0355,Statistics for AI,43.1,32.3,41.5,43.7,47.9,0,44.8,0,39.6
STU0356,Machine Learning,25.8,46.0,64.9,41.0,36.1,0,39.1,0,50.4
STU0356,Deep Learning,50.6,44.7,60.3,60.3,53.9,0,57.7,0,53.9
STU0356,Python for AI,63.0,53.7,66.0,63.4,68.0,0,66.2,0,62.2
STU0356,Data Structures & Algorithms,63.0,45.3,68.4,54.6,60.0,0,59.8,0,61.3
STU0356,Statistics for AI,47.1,34.9,58.1,41.8,44.4,0,45.0,0,49.6
STU0357,Machine Learning,74.0,79.6,85.1,78.0,78.0,0,80.3,0,81.0
STU0357,Deep Learning,78.7,77.8,82.1,80.1,79.5,0,85.1,0,80.2
STU0357,Python for AI,69.5,76.7,74.9,86.1,92.3,0,91.7,0,74.0
STU0357,Data Structures & Algorithms,42.2,44.9,73.8,54.0,59.2,0,59.4,0,58.7
STU0357,Statistics for AI,35.4,53.9,62.9,47.4,54.5,0,52.8,0,53.8
STU0358,Machine Learning,100.0,82.1,91.8,96.5,92.5,0,95.3,0,91.4
STU0358,Deep Learning,38.2,58.1,47.0,55.6,57.1,0,53.3,0,47.6
STU0358,Python for AI,73.7,69.9,53.0,81.8,68.5,0,72.9,0,62.4
STU0358,Data Structures & Algorithms,31.3,35.0,51.8,40.1,30.6,0,39.1,0,42.5
STU0358,Statistics for AI,66.9,57.2,63.0,74.9,67.9,0,70.8,0,62.5
STU0359,Machine Learning,31.2,25.4,0.0,28.1,28.5,0,27.1,0,14.1
STU0359,Deep Learning,38.8,31.3,17.1,37.9,39.6,0,38.8,0,26.1
STU0359,Python for AI,72.1,59.4,66.2,71.7,69.1,0,71.6,0,66.0
STU0359,Data Structures & Algorithms,58.9,87.0,75.7,74.9,73.3,0,75.1,0,74.3
STU0359,Statistics for AI,77.4,83.4,82.6,91.6,89.0,0,89.7,0,81.5
STU0360,Machine Learning,56.9,37.5,59.6,56.4,54.9,0,54.4,0,53.4
STU0360,Deep Learning,30.6,13.2,39.6,43.1,32.1,0,39.1,0,30.7
STU0360,Python for AI,33.7,30.5,23.1,45.3,39.1,0,41.0,0,27.6
STU0360,Data Structures & Algorithms,23.4,39.2,56.7,46.6,58.2,0,50.8,0,44.0
STU0360,Statistics for AI,43.4,36.5,45.3,55.9,51.5,0,54.2,0,42.6
STU0361,Machine Learning,84.9,70.2,75.2,89.3,85.9,0,85.3,0,76.4
STU0361,Deep Learning,52.1,43.6,32.4,54.2,44.0,0,49.3,0,40.1
STU0361,Python for AI,54.2,83.1,47.7,69.9,74.1,0,71.4,0,58.2
STU0361,Data Structures & Algorithms,54.5,41.0,43.4,43.0,47.0,0,47.6,0,45.6
STU0361,Statistics for AI,55.0,50.7,74.2,69.3,68.6,0,73.4,0,63.5
STU0362,Machine Learning,37.3,38.2,38.2,44.3,40.3,0,47.8,0,38.0
STU0362,Deep Learning,66.9,64.4,99.7,91.2,77.3,0,89.5,0,82.7
STU0362,Python for AI,73.5,88.1,92.4,88.3,84.1,0,90.8,0,86.6
STU0362,Data Structures & Algorithms,15.7,7.9,25.5,39.1,25.8,0,38.8,0,18.6
STU0362,Statistics for AI,63.3,56.5,88.8,72.6,63.8,0,73.6,0,74.3
STU0363,Machine Learning,39.8,33.8,3.4,35.3,31.6,0,33.7,0,20.1
STU0363,Deep Learning,40.9,37.8,45.5,56.8,48.1,0,50.6,0,42.4
STU0363,Python for AI,66.3,63.6,62.1,69.4,75.1,0,70.8,0,63.5
STU0363,Data Structures & Algorithms,28.1,10.6,8.1,26.6,18.4,0,22.1,0,13.7
STU0363,Statistics for AI,51.9,41.9,27.8,47.1,51.5,0,50.2,0,37.4
STU0364,Machine Learning,26.7,26.9,30.1,25.1,32.2,0,32.6,0,28.5
STU0364,Deep Learning,47.1,38.6,67.6,49.4,54.4,0,56.0,0,55.2
STU0364,Python for AI,46.4,40.1,44.2,37.9,38.2,0,41.5,0,43.7
STU0364,Data Structures & Algorithms,40.0,48.9,43.2,37.5,58.4,0,48.9,0,43.8
STU0364,Statistics for AI,60.6,71.0,81.2,56.2,59.4,0,63.7,0,73.5
STU0365,Machine Learning,60.8,55.6,62.5,57.9,58.9,0,60.8,0,60.3
STU0365,Deep Learning,52.5,58.3,51.1,57.9,64.9,0,60.8,0,53.3
STU0365,Python for AI,43.3,36.2,17.0,39.3,29.2,0,32.1,0,28.4
STU0365,Data Structures & Algorithms,31.9,15.8,6.4,37.0,31.3,0,32.4,0,15.1
STU0365,Statistics for AI,84.2,83.8,66.9,83.4,75.8,0,78.5,0,75.4
STU0366,Machine Learning,19.8,55.0,40.8,35.1,50.5,0,45.3,0,39.1
STU0366,Deep Learning,81.9,73.9,84.7,74.4,70.4,0,76.2,0,81.3
STU0366,Python for AI,64.1,60.1,94.5,70.0,76.1,0,79.2,0,78.3
STU0366,Data Structures & Algorithms,62.1,85.6,66.6,68.9,72.7,0,71.7,0,70.2
STU0366,Statistics for AI,64.5,72.8,87.1,68.5,76.0,0,78.3,0,77.9
STU0367,Machine Learning,0.0,15.1,8.6,34.0,37.6,0,38.0,0,8.1
STU0367,Deep Learning,54.2,65.7,63.7,59.1,66.5,0,63.8,0,61.8
STU0367,Python for AI,49.1,60.4,60.0,54.5,59.9,0,62.0,0,57.4
STU0367,Data Structures & Algorithms,23.3,9.4,44.0,32.8,31.0,0,35.5,0,30.2
STU0367,Statistics for AI,58.1,68.9,56.7,66.7,72.9,0,71.3,0,60.1
STU0368,Machine Learning,29.2,30.8,29.4,46.6,40.9,0,44.8,0,29.7
STU0368,Deep Learning,81.4,84.8,58.5,77.3,82.2,0,79.6,0,70.8
STU0368,Python for AI,47.7,44.4,25.3,51.3,57.9,0,53.2,0,35.7
STU0368,Data Structures & Algorithms,65.2,65.0,37.4,68.4,71.0,0,68.7,0,51.3
STU0368,Statistics for AI,36.9,40.9,39.6,58.7,70.2,0,64.4,0,39.3
STU0369,Machine Learning,17.6,31.5,26.1,24.9,24.5,0,28.2,0,25.3
STU0369,Deep Learning,24.2,16.3,33.2,33.1,25.4,0,33.4,0,26.7
STU0369,Python for AI,46.3,72.2,55.8,59.6,65.4,0,62.0,0,57.5
STU0369,Data Structures & Algorithms,23.4,35.7,48.1,32.1,32.5,0,37.0,0,38.8
STU0369,Statistics for AI,56.1,67.1,67.2,61.2,62.1,0,65.0,0,64.4
STU0370,Machine Learning,51.1,49.2,41.1,57.5,64.2,0,58.0,0,45.6
STU0370,Deep Learning,24.1,31.3,19.9,33.9,33.3,0,30.7,0,23.8
STU0370,Python for AI,54.8,49.3,45.3,68.0,53.5,0,58.8,0,48.7
STU0370,Data Structures & Algorithms,30.9,35.4,32.7,39.5,40.7,0,39.1,0,32.9
STU0370,Statistics for AI,75.0,58.6,68.0,90.4,82.5,0,87.0,0,67.4
STU0371,Machine Learning,40.0,46.2,54.3,59.6,55.5,0,57.8,0,48.7
STU0371,Deep Learning,18.9,3.8,39.2,38.4,33.6,0,36.0,0,25.3
STU0371,Python for AI,57.0,32.1,94.8,58.8,60.5,0,60.0,0,69.7
